time,voltage,current,power
20210328190000.76, 121.4, 0.0, 0.0
20210328190001.89, 121.4, 0.0, 0.0
20210328190002.93, 121.3, 0.0, 0.0
20210328190004.07, 121.3, 0.0, 0.0
20210328190005.16, 121.3, 0.0, 0.0
20210328190006.29, 121.3, 0.0, 0.0
20210328190007.35, 121.3, 0.0, 0.0
20210328190008.39, 121.3, 0.0, 0.0
20210328190009.52, 121.3, 0.0, 0.0
20210328190010.59, 121.3, 0.0, 0.0
20210328190011.71, 121.4, 0.0, 0.0
20210328190012.83, 121.4, 0.0, 0.0
20210328190013.88, 121.3, 0.0, 0.0
20210328190015.01, 121.3, 0.0, 0.0
20210328190016.07, 121.4, 0.0, 0.0
20210328190017.12, 121.4, 0.0, 0.0
20210328190018.18, 121.4, 0.0, 0.0
20210328190019.28, 121.4, 0.0, 0.0
20210328190020.37, 121.3, 0.0, 0.0
20210328190021.45, 121.3, 0.0, 0.0
20210328190022.57, 121.3, 0.0, 0.0
20210328190023.69, 121.3, 0.0, 0.0
20210328190024.76, 121.3, 0.0, 0.0
20210328190025.84, 121.3, 0.0, 0.0
20210328190026.91, 121.3, 0.0, 0.0
20210328190028.03, 121.3, 0.0, 0.0
20210328190029.12, 121.3, 0.0, 0.0
20210328190030.24, 121.3, 0.0, 0.0
20210328190031.34, 121.3, 0.0, 0.0
20210328190032.45, 121.2, 0.0, 0.0
20210328190033.53, 121.2, 0.0, 0.0
20210328190034.65, 121.3, 0.0, 0.0
20210328190035.74, 121.3, 0.0, 0.0
20210328190036.82, 121.3, 0.0, 0.0
20210328190037.98, 121.3, 0.0, 0.0
20210328190039.07, 121.3, 0.0, 0.0
20210328190040.16, 121.4, 0.0, 0.0
20210328190041.21, 121.4, 0.0, 0.0
20210328190042.32, 121.3, 0.0, 0.0
20210328190043.37, 121.3, 0.0, 0.0
20210328190044.45, 121.4, 0.0, 0.0
20210328190045.59, 121.4, 0.0, 0.0
20210328190046.66, 121.3, 0.0, 0.0
20210328190047.76, 121.3, 0.0, 0.0
20210328190048.83, 121.4, 0.0, 0.0
20210328190049.89, 121.4, 0.0, 0.0
20210328190050.95, 121.4, 0.0, 0.0
20210328190052.09, 121.4, 0.0, 0.0
20210328190053.2, 121.4, 0.0, 0.0
20210328190054.46, 121.4, 0.0, 0.0
20210328190055.54, 121.4, 0.0, 0.0
20210328190056.64, 121.4, 0.0, 0.0
20210328190057.69, 121.4, 0.0, 0.0
20210328190058.81, 121.4, 0.0, 0.0
20210328190059.88, 121.4, 0.0, 0.0
20210328190100.99, 121.4, 0.0, 0.0
20210328190102.11, 121.4, 0.0, 0.0
20210328190103.2, 121.4, 0.0, 0.0
20210328190104.28, 121.4, 0.0, 0.0
20210328190105.36, 121.4, 0.0, 0.0
20210328190106.4, 121.4, 0.0, 0.0
20210328190107.44, 121.4, 0.0, 0.0
20210328190108.55, 121.4, 0.0, 0.0
20210328190109.68, 121.3, 0.0, 0.0
20210328190110.75, 121.3, 0.0, 0.0
20210328190111.84, 121.4, 0.0, 0.0
20210328190112.93, 121.4, 0.0, 0.0
20210328190114.09, 121.4, 0.0, 0.0
20210328190115.19, 121.3, 0.0, 0.0
20210328190116.29, 121.3, 0.0, 0.0
20210328190117.34, 121.4, 0.0, 0.0
20210328190118.38, 121.4, 0.0, 0.0
20210328190119.5, 121.4, 0.0, 0.0
20210328190120.58, 121.4, 0.0, 0.0
20210328190121.68, 121.3, 0.0, 0.0
20210328190122.74, 121.3, 0.0, 0.0
20210328190123.8, 121.4, 0.0, 0.0
20210328190124.85, 121.4, 0.0, 0.0
20210328190125.93, 121.4, 0.0, 0.0
20210328190127.04, 121.4, 0.0, 0.0
20210328190128.16, 121.4, 0.0, 0.0
20210328190129.26, 121.4, 0.0, 0.0
20210328190130.35, 121.4, 0.0, 0.0
20210328190131.54, 121.4, 0.0, 0.0
20210328190132.6, 121.4, 0.0, 0.0
20210328190133.72, 121.3, 0.0, 0.0
20210328190134.83, 121.3, 0.0, 0.0
20210328190135.89, 121.4, 0.0, 0.0
20210328190136.96, 121.4, 0.0, 0.0
20210328190138.03, 121.4, 0.0, 0.0
20210328190139.14, 121.4, 0.0, 0.0
20210328190140.24, 121.4, 0.0, 0.0
20210328190141.33, 121.4, 0.0, 0.0
20210328190142.38, 121.5, 0.0, 0.0
20210328190143.53, 121.5, 0.0, 0.0
20210328190144.63, 121.5, 0.0, 0.0
20210328190145.76, 121.5, 0.0, 0.0
20210328190146.84, 121.4, 0.0, 0.0
20210328190148.02, 121.4, 0.0, 0.0
20210328190149.08, 121.4, 0.0, 0.0
20210328190150.18, 121.4, 0.0, 0.0
20210328190151.29, 121.4, 0.0, 0.0
20210328190152.36, 121.4, 0.0, 0.0
20210328190153.43, 121.4, 0.0, 0.0
20210328190154.48, 121.4, 0.0, 0.0
20210328190155.55, 121.4, 0.0, 0.0
20210328190156.62, 121.4, 0.0, 0.0
20210328190157.74, 121.4, 0.0, 0.0
20210328190158.84, 121.4, 0.0, 0.0
20210328190159.89, 121.4, 0.0, 0.0
20210328190200.96, 121.4, 0.0, 0.0
20210328190202.02, 121.4, 0.0, 0.0
20210328190203.1, 121.5, 0.0, 0.0
20210328190204.23, 121.5, 0.0, 0.0
20210328190205.3, 121.4, 0.0, 0.0
20210328190206.34, 121.4, 0.0, 0.0
20210328190207.4, 121.4, 0.0, 0.0
20210328190208.55, 121.4, 0.0, 0.0
20210328190209.62, 121.4, 0.0, 0.0
20210328190210.71, 121.5, 0.0, 0.0
20210328190211.82, 121.5, 0.0, 0.0
20210328190212.93, 121.5, 0.0, 0.0
20210328190214.07, 121.5, 0.0, 0.0
20210328190215.2, 121.4, 0.0, 0.0
20210328190216.32, 121.4, 0.0, 0.0
20210328190217.37, 121.4, 0.0, 0.0
20210328190218.42, 121.4, 0.0, 0.0
20210328190219.5, 121.4, 0.0, 0.0
20210328190220.62, 121.4, 0.0, 0.0
20210328190221.7, 121.4, 0.0, 0.0
20210328190222.82, 121.4, 0.0, 0.0
20210328190223.89, 121.4, 0.0, 0.0
20210328190224.98, 121.4, 0.0, 0.0
20210328190226.05, 121.4, 0.0, 0.0
20210328190227.15, 121.4, 0.0, 0.0
20210328190228.27, 121.4, 0.0, 0.0
20210328190229.32, 121.4, 0.0, 0.0
20210328190230.38, 121.4, 0.0, 0.0
20210328190231.41, 121.4, 0.0, 0.0
20210328190232.46, 121.4, 0.0, 0.0
20210328190233.51, 121.3, 0.0, 0.0
20210328190234.55, 121.3, 0.0, 0.0
20210328190235.66, 121.4, 0.0, 0.0
20210328190236.79, 121.4, 0.0, 0.0
20210328190237.86, 121.4, 0.0, 0.0
20210328190238.92, 121.4, 0.0, 0.0
20210328190240.0, 121.4, 0.0, 0.0
20210328190241.06, 121.4, 0.0, 0.0
20210328190242.17, 121.4, 0.0, 0.0
20210328190243.25, 121.4, 0.0, 0.0
20210328190244.34, 121.4, 0.0, 0.0
20210328190245.43, 121.4, 0.0, 0.0
20210328190246.47, 121.5, 0.0, 0.0
20210328190247.52, 121.5, 0.0, 0.0
20210328190248.68, 121.5, 0.0, 0.0
20210328190249.75, 121.5, 0.0, 0.0
20210328190250.84, 121.5, 0.0, 0.0
20210328190251.89, 121.5, 0.0, 0.0
20210328190252.99, 121.5, 0.0, 0.0
20210328190254.07, 121.5, 0.0, 0.0
20210328190255.16, 121.5, 0.0, 0.0
20210328190256.28, 121.5, 0.0, 0.0
20210328190257.37, 121.5, 0.0, 0.0
20210328190258.44, 121.4, 0.0, 0.0
20210328190259.54, 121.4, 0.0, 0.0
20210328190300.67, 121.5, 0.0, 0.0
20210328190301.77, 121.5, 0.0, 0.0
20210328190302.86, 121.4, 0.0, 0.0
20210328190303.96, 121.4, 0.0, 0.0
20210328190305.02, 121.4, 0.0, 0.0
20210328190306.11, 121.4, 0.0, 0.0
20210328190307.23, 121.4, 0.0, 0.0
20210328190308.34, 121.5, 0.0, 0.0
20210328190309.39, 121.5, 0.0, 0.0
20210328190310.43, 121.4, 0.0, 0.0
20210328190311.57, 121.4, 0.0, 0.0
20210328190312.69, 121.4, 0.0, 0.0
20210328190313.78, 121.4, 0.0, 0.0
20210328190314.85, 121.4, 0.0, 0.0
20210328190315.92, 121.4, 0.0, 0.0
20210328190317.02, 121.5, 0.0, 0.0
20210328190318.15, 121.5, 0.0, 0.0
20210328190319.28, 121.5, 0.0, 0.0
20210328190320.34, 121.5, 0.0, 0.0
20210328190321.4, 121.5, 0.0, 0.0
20210328190322.62, 121.5, 0.0, 0.0
20210328190323.68, 121.5, 0.0, 0.0
20210328190324.78, 121.5, 0.0, 0.0
20210328190325.85, 121.5, 0.0, 0.0
20210328190326.93, 121.5, 0.0, 0.0
20210328190328.08, 121.5, 0.0, 0.0
20210328190329.16, 121.5, 0.0, 0.0
20210328190330.26, 121.5, 0.0, 0.0
20210328190331.34, 121.5, 0.0, 0.0
20210328190332.39, 121.5, 0.0, 0.0
20210328190333.51, 121.5, 0.0, 0.0
20210328190334.62, 121.5, 0.0, 0.0
20210328190335.68, 121.5, 0.0, 0.0
20210328190336.74, 121.5, 0.0, 0.0
20210328190337.84, 121.5, 0.0, 0.0
20210328190338.9, 121.5, 0.0, 0.0
20210328190339.99, 121.5, 0.0, 0.0
20210328190341.1, 121.5, 0.0, 0.0
20210328190342.19, 121.5, 0.0, 0.0
20210328190343.32, 121.4, 0.0, 0.0
20210328190344.38, 121.4, 0.0, 0.0
20210328190345.48, 121.4, 0.0, 0.0
20210328190346.55, 121.4, 0.0, 0.0
20210328190347.62, 121.4, 0.0, 0.0
20210328190348.76, 121.4, 0.0, 0.0
20210328190349.84, 121.4, 0.0, 0.0
20210328190350.9, 121.4, 0.0, 0.0
20210328190351.96, 121.4, 0.0, 0.0
20210328190353.06, 121.4, 0.0, 0.0
20210328190354.1, 121.5, 0.0, 0.0
20210328190355.21, 121.5, 0.0, 0.0
20210328190356.31, 121.5, 0.0, 0.0
20210328190357.38, 121.5, 0.0, 0.0
20210328190358.41, 121.5, 0.0, 0.0
20210328190359.65, 121.5, 0.0, 0.0
20210328190400.73, 121.5, 0.0, 0.0
20210328190401.82, 121.5, 0.0, 0.0
20210328190402.87, 121.5, 0.0, 0.0
20210328190403.94, 121.5, 0.0, 0.0
20210328190405.05, 121.5, 0.0, 0.0
20210328190406.17, 121.5, 0.0, 0.0
20210328190407.26, 121.5, 0.0, 0.0
20210328190408.31, 121.6, 0.0, 0.0
20210328190409.41, 121.6, 0.0, 0.0
20210328190410.47, 121.6, 0.0, 0.0
20210328190411.57, 121.6, 0.0, 0.0
20210328190412.61, 121.5, 0.0, 0.0
20210328190413.74, 121.5, 0.0, 0.0
20210328190414.84, 121.5, 0.0, 0.0
20210328190415.92, 121.5, 0.0, 0.0
20210328190417.02, 121.5, 0.0, 0.0
20210328190418.17, 121.5, 0.0, 0.0
20210328190419.24, 121.5, 0.0, 0.0
20210328190420.34, 121.4, 0.0, 0.0
20210328190421.38, 121.4, 0.0, 0.0
20210328190422.44, 121.4, 0.0, 0.0
20210328190423.49, 121.4, 0.0, 0.0
20210328190424.61, 121.5, 0.0, 0.0
20210328190425.7, 121.5, 0.0, 0.0
20210328190426.75, 121.5, 0.0, 0.0
20210328190427.84, 121.5, 0.0, 0.0
20210328190428.88, 121.5, 0.0, 0.0
20210328190430.01, 121.5, 0.0, 0.0
20210328190431.1, 121.5, 0.0, 0.0
20210328190432.18, 121.5, 0.0, 0.0
20210328190433.29, 121.5, 0.0, 0.0
20210328190434.36, 121.5, 0.0, 0.0
20210328190435.43, 121.5, 0.0, 0.0
20210328190436.5, 121.5, 0.0, 0.0
20210328190437.64, 121.5, 0.0, 0.0
20210328190438.69, 121.5, 0.0, 0.0
20210328190439.83, 121.5, 0.0, 0.0
20210328190440.88, 121.5, 0.0, 0.0
20210328190441.93, 121.5, 0.0, 0.0
20210328190443.02, 121.5, 0.0, 0.0
20210328190444.09, 121.5, 0.0, 0.0
20210328190445.16, 121.5, 0.0, 0.0
20210328190446.25, 121.5, 0.0, 0.0
20210328190447.32, 121.5, 0.0, 0.0
20210328190448.37, 121.5, 0.0, 0.0
20210328190449.47, 121.5, 0.0, 0.0
20210328190450.53, 121.5, 0.0, 0.0
20210328190451.65, 121.5, 0.0, 0.0
20210328190452.72, 121.5, 0.0, 0.0
20210328190453.78, 121.5, 0.0, 0.0
20210328190454.85, 121.5, 0.0, 0.0
20210328190455.9, 121.5, 0.0, 0.0
20210328190457.02, 121.5, 0.0, 0.0
20210328190458.1, 121.4, 0.0, 0.0
20210328190459.33, 121.5, 0.0, 0.0
20210328190500.38, 121.5, 0.0, 0.0
20210328190501.41, 121.5, 0.0, 0.0
20210328190502.45, 121.5, 0.0, 0.0
20210328190503.55, 121.5, 0.0, 0.0
20210328190504.65, 121.5, 0.0, 0.0
20210328190505.69, 121.5, 0.0, 0.0
20210328190506.81, 121.5, 0.0, 0.0
20210328190507.86, 121.4, 0.0, 0.0
20210328190508.92, 121.4, 0.0, 0.0
20210328190510.02, 121.5, 0.0, 0.0
20210328190511.11, 121.5, 0.0, 0.0
20210328190512.21, 121.5, 0.0, 0.0
20210328190513.3, 121.5, 0.0, 0.0
20210328190514.37, 121.5, 0.0, 0.0
20210328190515.45, 121.5, 0.0, 0.0
20210328190516.55, 121.5, 0.0, 0.0
