20210324090000.44, 121.2, 0.0, 0.0
20210324090001.49, 121.2, 0.0, 0.0
20210324090002.53, 121.1, 0.0, 0.0
20210324090003.58, 121.1, 0.0, 0.0
20210324090004.63, 121.1, 0.0, 0.0
20210324090005.69, 121.1, 0.0, 0.0
20210324090006.74, 121.1, 0.0, 0.0
20210324090007.79, 121.1, 0.0, 0.0
20210324090008.84, 121.1, 0.0, 0.0
20210324090009.89, 121.1, 0.0, 0.0
20210324090010.94, 121.2, 0.0, 0.0
20210324090011.99, 121.2, 0.0, 0.0
20210324090013.03, 121.2, 0.0, 0.0
20210324090014.16, 121.2, 0.0, 0.0
20210324090015.21, 121.2, 0.0, 0.0
20210324090016.26, 121.2, 0.0, 0.0
20210324090017.31, 121.2, 0.0, 0.0
20210324090018.36, 121.2, 0.0, 0.0
20210324090019.41, 121.2, 0.0, 0.0
20210324090020.47, 121.1, 0.0, 0.0
20210324090021.52, 121.1, 0.0, 0.0
20210324090022.57, 121.1, 0.0, 0.0
20210324090023.63, 121.1, 0.0, 0.0
20210324090024.67, 121.1, 0.0, 0.0
20210324090025.72, 121.1, 0.0, 0.0
20210324090026.79, 121.0, 0.0, 0.0
20210324090027.84, 121.0, 0.0, 0.0
20210324090028.88, 121.1, 0.0, 0.0
20210324090029.94, 121.1, 0.0, 0.0
20210324090030.98, 121.1, 0.0, 0.0
20210324090032.04, 121.1, 0.0, 0.0
20210324090033.09, 121.1, 0.0, 0.0
20210324090034.14, 121.1, 0.0, 0.0
20210324090035.18, 121.2, 0.0, 0.0
20210324090036.24, 121.2, 0.0, 0.0
20210324090037.28, 121.1, 0.0, 0.0
20210324090038.34, 121.1, 0.0, 0.0
20210324090039.39, 121.1, 0.0, 0.0
20210324090040.44, 121.1, 0.0, 0.0
20210324090041.48, 121.1, 0.0, 0.0
20210324090042.53, 121.1, 0.0, 0.0
20210324090043.58, 121.2, 0.0, 0.0
20210324090044.63, 121.2, 0.0, 0.0
20210324090045.67, 121.2, 0.0, 0.0
20210324090046.72, 121.2, 0.0, 0.0
20210324090047.76, 121.2, 0.0, 0.0
20210324090048.81, 121.2, 0.0, 0.0
20210324090049.86, 121.2, 0.0, 0.0
20210324090050.91, 121.2, 0.0, 0.0
20210324090051.96, 121.2, 0.0, 0.0
20210324090053.01, 121.2, 0.0, 0.0
20210324090054.06, 121.2, 0.0, 0.0
20210324090055.11, 121.2, 0.0, 0.0
20210324090056.2, 121.2, 0.0, 0.0
20210324090057.25, 121.2, 0.0, 0.0
20210324090058.29, 121.2, 0.0, 0.0
20210324090059.34, 121.2, 0.0, 0.0
20210324090100.39, 121.2, 0.0, 0.0
20210324090101.44, 121.2, 0.0, 0.0
20210324090102.48, 121.2, 0.0, 0.0
