time,voltage,current,power
20210407040000.97, 121.2, 2.5, 236.0
20210407040002.13, 121.2, 2.5, 240.0
20210407040003.19, 121.2, 2.5, 234.0
20210407040004.26, 121.2, 2.5, 234.0
20210407040005.32, 121.2, 2.5, 239.0
20210407040006.4, 121.2, 2.5, 239.0
20210407040007.47, 121.2, 2.5, 237.0
20210407040008.53, 121.2, 2.5, 237.0
20210407040009.59, 121.2, 2.5, 235.0
20210407040010.65, 121.2, 2.5, 235.0
20210407040011.71, 121.1, 2.5, 242.0
20210407040012.77, 121.1, 2.5, 242.0
20210407040013.84, 121.2, 2.5, 237.0
20210407040014.91, 121.2, 2.5, 237.0
20210407040015.97, 121.2, 2.5, 236.0
20210407040017.03, 121.2, 2.5, 236.0
20210407040018.08, 121.2, 2.5, 236.0
20210407040019.16, 121.2, 2.5, 236.0
20210407040020.23, 121.2, 2.5, 237.0
20210407040021.29, 121.2, 2.5, 237.0
20210407040022.37, 121.2, 2.5, 233.0
20210407040023.43, 121.2, 2.5, 233.0
20210407040024.49, 121.2, 2.5, 236.0
20210407040025.54, 121.2, 2.5, 236.0
20210407040026.6, 121.2, 2.5, 234.0
20210407040027.66, 121.2, 2.5, 234.0
20210407040028.71, 121.2, 2.6, 232.0
20210407040029.78, 121.2, 2.6, 232.0
20210407040030.85, 121.3, 2.6, 238.0
20210407040031.92, 121.3, 2.6, 238.0
20210407040032.98, 121.2, 2.6, 234.0
20210407040034.04, 121.2, 2.6, 234.0
20210407040035.11, 121.2, 2.6, 236.0
20210407040036.18, 121.2, 2.6, 236.0
20210407040037.23, 121.2, 2.6, 236.0
20210407040038.29, 121.2, 2.6, 236.0
20210407040039.36, 121.2, 2.6, 234.0
20210407040040.43, 121.2, 2.6, 234.0
20210407040041.48, 121.2, 2.6, 239.0
20210407040042.56, 121.2, 2.6, 239.0
20210407040043.62, 121.2, 2.5, 233.0
20210407040044.7, 121.2, 2.5, 233.0
20210407040045.75, 121.2, 2.5, 237.0
20210407040046.82, 121.2, 2.5, 237.0
20210407040047.88, 121.2, 2.5, 239.0
20210407040048.95, 121.2, 2.5, 239.0
20210407040050.03, 121.2, 2.5, 236.0
20210407040051.09, 121.2, 2.5, 236.0
20210407040052.14, 121.1, 2.5, 232.0
20210407040053.22, 121.1, 2.5, 237.0
20210407040054.38, 121.1, 2.5, 237.0
20210407040055.45, 121.2, 2.5, 236.0
20210407040056.53, 121.2, 2.5, 236.0
20210407040057.58, 121.1, 2.5, 239.0
20210407040058.65, 121.1, 2.5, 239.0
20210407040059.72, 121.1, 2.5, 237.0
20210407040100.79, 121.1, 2.5, 237.0
20210407040101.85, 121.1, 2.5, 233.0
20210407040102.92, 121.1, 2.5, 233.0
20210407040103.98, 121.1, 2.5, 231.0
20210407040105.06, 121.1, 2.5, 231.0
20210407040106.11, 121.1, 2.5, 238.0
20210407040107.16, 121.1, 2.5, 238.0
20210407040108.23, 121.2, 2.5, 236.0
20210407040109.3, 121.2, 2.5, 236.0
20210407040110.38, 121.2, 2.5, 238.0
20210407040111.43, 121.2, 2.5, 238.0
20210407040112.51, 121.2, 2.5, 237.0
20210407040113.58, 121.2, 2.5, 237.0
20210407040114.64, 121.2, 2.5, 237.0
20210407040115.71, 121.2, 2.5, 237.0
20210407040116.78, 121.2, 2.5, 237.0
20210407040117.85, 121.2, 2.5, 237.0
20210407040118.91, 121.2, 2.5, 236.0
20210407040119.98, 121.2, 2.5, 236.0
20210407040121.06, 121.2, 2.5, 239.0
20210407040122.13, 121.2, 2.5, 239.0
20210407040123.18, 121.2, 2.5, 238.0
20210407040124.26, 121.2, 2.5, 238.0
20210407040125.32, 121.2, 2.5, 239.0
20210407040126.39, 121.2, 2.5, 239.0
20210407040127.45, 121.1, 2.5, 238.0
20210407040128.52, 121.1, 2.5, 238.0
20210407040129.59, 121.1, 2.5, 236.0
20210407040130.67, 121.1, 2.5, 236.0
20210407040131.72, 121.1, 2.5, 237.0
20210407040132.79, 121.1, 2.5, 237.0
20210407040133.85, 121.1, 2.5, 234.0
20210407040134.93, 121.1, 2.5, 234.0
20210407040135.98, 121.1, 2.5, 237.0
20210407040137.05, 121.1, 2.5, 237.0
20210407040138.11, 121.1, 2.5, 234.0
20210407040139.29, 121.1, 2.5, 235.0
20210407040140.36, 121.1, 2.5, 235.0
20210407040141.42, 121.1, 2.5, 238.0
20210407040142.5, 121.1, 2.5, 238.0
20210407040143.58, 121.1, 2.5, 235.0
20210407040144.66, 121.1, 2.5, 235.0
20210407040145.73, 121.2, 2.5, 236.0
20210407040146.8, 121.2, 2.5, 236.0
20210407040147.88, 121.1, 2.5, 235.0
20210407040148.95, 121.1, 2.5, 235.0
20210407040150.02, 121.1, 2.5, 237.0
20210407040151.09, 121.1, 2.5, 237.0
20210407040152.15, 121.1, 2.5, 235.0
20210407040153.21, 121.1, 2.5, 235.0
20210407040154.27, 121.1, 2.5, 237.0
20210407040155.33, 121.1, 2.5, 237.0
20210407040156.39, 121.1, 2.5, 236.0
20210407040157.46, 121.1, 2.5, 236.0
20210407040158.53, 121.1, 2.5, 237.0
20210407040159.6, 121.1, 2.5, 237.0
20210407040200.67, 121.1, 2.6, 237.0
20210407040201.72, 121.1, 2.6, 237.0
20210407040202.77, 121.0, 2.6, 236.0
20210407040203.85, 121.0, 2.6, 236.0
20210407040204.91, 121.1, 2.6, 237.0
20210407040205.98, 121.1, 2.6, 237.0
20210407040207.05, 121.1, 2.6, 239.0
20210407040208.11, 121.1, 2.6, 239.0
20210407040209.18, 121.1, 2.6, 237.0
20210407040210.25, 121.1, 2.6, 237.0
20210407040211.3, 121.1, 2.6, 239.0
20210407040212.38, 121.1, 2.6, 239.0
20210407040213.46, 121.1, 2.6, 235.0
20210407040214.53, 121.1, 2.6, 235.0
20210407040215.59, 121.1, 2.5, 239.0
20210407040216.67, 121.1, 2.5, 239.0
20210407040217.72, 121.1, 2.5, 235.0
20210407040218.77, 121.1, 2.5, 235.0
20210407040219.85, 121.1, 2.5, 237.0
20210407040220.91, 121.1, 2.5, 237.0
20210407040221.96, 121.1, 2.5, 237.0
20210407040223.03, 121.1, 2.5, 237.0
20210407040224.1, 121.2, 2.5, 237.0
20210407040225.16, 121.2, 2.5, 234.0
20210407040226.31, 121.2, 2.5, 234.0
20210407040227.39, 121.1, 2.5, 236.0
20210407040228.46, 121.1, 2.5, 236.0
20210407040229.52, 121.2, 2.5, 240.0
20210407040230.59, 121.2, 2.5, 240.0
20210407040231.64, 121.2, 2.6, 237.0
20210407040232.7, 121.2, 2.6, 237.0
20210407040233.77, 121.2, 2.6, 236.0
20210407040234.85, 121.2, 2.6, 236.0
20210407040235.89, 121.1, 2.6, 235.0
20210407040236.96, 121.1, 2.6, 235.0
20210407040238.04, 121.2, 2.6, 236.0
20210407040239.12, 121.2, 2.6, 236.0
20210407040240.19, 121.1, 2.6, 237.0
20210407040241.26, 121.1, 2.6, 237.0
20210407040242.33, 121.1, 2.6, 238.0
20210407040243.41, 121.1, 2.6, 238.0
20210407040244.46, 121.1, 2.6, 232.0
20210407040245.53, 121.1, 2.6, 232.0
20210407040246.59, 121.1, 2.5, 232.0
20210407040247.67, 121.1, 2.5, 232.0
20210407040248.75, 121.2, 2.5, 238.0
20210407040249.82, 121.2, 2.5, 238.0
20210407040250.88, 121.2, 2.5, 237.0
20210407040251.94, 121.2, 2.5, 237.0
20210407040253.0, 121.2, 2.5, 236.0
20210407040254.07, 121.2, 2.5, 236.0
20210407040255.14, 121.2, 2.5, 240.0
20210407040256.21, 121.2, 2.5, 240.0
20210407040257.29, 121.1, 2.5, 237.0
20210407040258.36, 121.1, 2.5, 237.0
20210407040259.43, 121.1, 2.5, 236.0
20210407040300.5, 121.1, 2.5, 236.0
20210407040301.58, 121.2, 2.5, 236.0
20210407040302.64, 121.2, 2.5, 236.0
20210407040303.71, 121.2, 2.5, 235.0
20210407040304.77, 121.2, 2.5, 235.0
20210407040305.84, 121.2, 2.5, 239.0
20210407040306.91, 121.2, 2.5, 239.0
20210407040307.98, 121.2, 2.5, 237.0
20210407040309.05, 121.2, 2.5, 237.0
20210407040310.12, 121.1, 2.5, 236.0
20210407040311.18, 121.1, 2.5, 236.0
20210407040312.25, 121.1, 2.5, 237.0
20210407040313.32, 121.1, 2.5, 236.0
20210407040314.45, 121.1, 2.5, 236.0
20210407040315.52, 121.1, 2.5, 236.0
20210407040316.59, 121.1, 2.5, 236.0
20210407040317.64, 121.1, 2.6, 236.0
20210407040318.71, 121.1, 2.6, 236.0
20210407040319.78, 121.1, 2.6, 237.0
