time,voltage,current,power
20210401170000.44, 121.3, 2.5, 238.0
20210401170001.6, 121.3, 2.5, 238.0
20210401170002.66, 121.2, 2.5, 236.0
20210401170003.73, 121.2, 2.5, 236.0
20210401170004.79, 121.3, 2.5, 237.0
20210401170005.86, 121.3, 2.5, 237.0
20210401170006.92, 121.3, 2.5, 239.0
20210401170007.99, 121.3, 2.5, 239.0
20210401170009.05, 121.3, 2.5, 241.0
20210401170010.12, 121.3, 2.5, 241.0
20210401170011.18, 121.3, 2.6, 240.0
20210401170012.25, 121.3, 2.6, 240.0
20210401170013.32, 121.4, 2.6, 238.0
20210401170014.39, 121.4, 2.6, 238.0
20210401170015.44, 121.4, 2.6, 237.0
20210401170016.5, 121.4, 2.6, 237.0
20210401170017.55, 121.4, 2.6, 237.0
20210401170018.62, 121.4, 2.6, 237.0
20210401170019.69, 121.4, 2.6, 237.0
20210401170020.78, 121.4, 2.6, 237.0
20210401170021.84, 121.3, 2.6, 238.0
20210401170022.91, 121.3, 2.6, 238.0
20210401170023.96, 121.2, 2.6, 238.0
20210401170025.03, 121.2, 2.6, 238.0
20210401170026.09, 121.3, 2.5, 237.0
20210401170027.16, 121.3, 2.5, 237.0
20210401170028.22, 121.3, 2.5, 235.0
20210401170029.29, 121.3, 2.5, 235.0
20210401170030.36, 121.3, 2.5, 238.0
20210401170031.43, 121.3, 2.5, 238.0
20210401170032.49, 121.3, 2.5, 239.0
20210401170033.56, 121.3, 2.5, 239.0
20210401170034.64, 121.3, 2.5, 236.0
20210401170035.71, 121.3, 2.5, 236.0
20210401170036.77, 121.3, 2.5, 233.0
20210401170037.85, 121.3, 2.5, 233.0
20210401170038.91, 121.3, 2.5, 236.0
20210401170039.99, 121.3, 2.5, 236.0
20210401170041.05, 121.2, 2.5, 237.0
20210401170042.1, 121.2, 2.5, 237.0
20210401170043.15, 121.3, 2.5, 235.0
20210401170044.22, 121.3, 2.5, 235.0
20210401170045.29, 121.3, 2.5, 239.0
20210401170046.36, 121.3, 2.5, 239.0
20210401170047.43, 121.3, 2.5, 237.0
20210401170048.49, 121.3, 2.5, 237.0
20210401170049.55, 121.3, 2.5, 240.0
20210401170050.62, 121.3, 2.5, 239.0
20210401170051.78, 121.3, 2.5, 239.0
20210401170052.86, 121.3, 2.5, 239.0
20210401170053.92, 121.3, 2.5, 239.0
20210401170054.98, 121.3, 2.5, 234.0
20210401170056.05, 121.3, 2.5, 234.0
20210401170057.11, 121.3, 2.5, 237.0
20210401170058.18, 121.3, 2.5, 237.0
20210401170059.23, 121.3, 2.5, 235.0
20210401170100.29, 121.3, 2.5, 235.0
20210401170101.34, 121.3, 2.5, 236.0
20210401170102.4, 121.3, 2.5, 236.0
20210401170103.46, 121.2, 2.5, 234.0
