time,voltage,current,power
20210406170000.82, 121.6, 2.6, 240.0
20210406170001.98, 121.6, 2.6, 240.0
20210406170003.04, 121.6, 2.6, 238.0
20210406170004.1, 121.6, 2.6, 238.0
20210406170005.16, 121.6, 2.6, 237.0
20210406170006.22, 121.6, 2.6, 237.0
20210406170007.29, 121.6, 2.6, 237.0
20210406170008.36, 121.6, 2.6, 237.0
20210406170009.41, 121.6, 2.6, 239.0
20210406170010.48, 121.6, 2.6, 239.0
20210406170011.54, 121.7, 2.6, 239.0
20210406170012.59, 121.7, 2.6, 239.0
20210406170013.66, 121.7, 2.6, 237.0
20210406170014.73, 121.7, 2.6, 237.0
20210406170015.78, 121.7, 2.5, 237.0
20210406170016.83, 121.7, 2.5, 237.0
20210406170017.89, 121.7, 2.5, 241.0
20210406170018.95, 121.7, 2.5, 241.0
20210406170019.99, 121.7, 2.5, 234.0
20210406170021.05, 121.7, 2.5, 234.0
20210406170022.11, 121.7, 2.5, 237.0
20210406170023.18, 121.7, 2.5, 237.0
20210406170024.23, 121.8, 2.5, 243.0
20210406170025.29, 121.8, 2.5, 243.0
20210406170026.34, 121.9, 2.5, 240.0
20210406170027.4, 121.9, 2.5, 240.0
20210406170028.45, 121.8, 2.5, 239.0
20210406170029.52, 121.8, 2.5, 239.0
20210406170030.58, 121.8, 2.5, 239.0
20210406170031.64, 121.8, 2.5, 239.0
20210406170032.71, 121.7, 2.5, 239.0
20210406170033.78, 121.7, 2.5, 239.0
20210406170034.83, 121.6, 2.5, 237.0
20210406170035.88, 121.6, 2.5, 237.0
20210406170036.95, 121.6, 2.5, 237.0
20210406170038.02, 121.6, 2.5, 237.0
20210406170039.09, 121.6, 2.5, 236.0
20210406170040.15, 121.6, 2.5, 236.0
20210406170041.2, 121.5, 2.5, 239.0
20210406170042.26, 121.5, 2.5, 239.0
20210406170043.33, 121.5, 2.5, 238.0
20210406170044.39, 121.5, 2.5, 238.0
20210406170045.46, 121.5, 2.5, 235.0
20210406170046.51, 121.5, 2.5, 235.0
