time,voltage,current,power
20210329130000.89, 121.4, 0.0, 0.0
20210329130001.99, 121.4, 0.0, 0.0
20210329130003.04, 121.3, 0.0, 0.0
20210329130004.09, 121.3, 0.0, 0.0
20210329130005.13, 121.3, 0.0, 0.0
20210329130006.18, 121.3, 0.0, 0.0
20210329130007.23, 121.3, 0.0, 0.0
20210329130008.27, 121.3, 0.0, 0.0
20210329130009.31, 121.4, 0.0, 0.0
20210329130010.36, 121.4, 0.0, 0.0
20210329130011.39, 121.3, 0.0, 0.0
20210329130012.44, 121.3, 0.0, 0.0
20210329130013.48, 121.4, 0.0, 0.0
20210329130014.53, 121.4, 0.0, 0.0
20210329130015.57, 121.3, 0.0, 0.0
20210329130016.62, 121.3, 0.0, 0.0
20210329130017.66, 121.3, 0.0, 0.0
20210329130018.71, 121.3, 0.0, 0.0
20210329130019.76, 121.4, 0.0, 0.0
20210329130020.8, 121.4, 0.0, 0.0
20210329130021.84, 121.3, 0.0, 0.0
20210329130022.89, 121.3, 0.0, 0.0
20210329130023.93, 121.3, 0.0, 0.0
20210329130024.98, 121.3, 0.0, 0.0
20210329130026.02, 121.3, 0.0, 0.0
20210329130027.07, 121.3, 0.0, 0.0
20210329130028.12, 121.3, 0.0, 0.0
20210329130029.16, 121.3, 0.0, 0.0
20210329130030.2, 121.4, 0.0, 0.0
20210329130031.25, 121.4, 0.0, 0.0
20210329130032.29, 121.4, 0.0, 0.0
20210329130033.34, 121.4, 0.0, 0.0
20210329130034.38, 121.4, 0.0, 0.0
20210329130035.43, 121.4, 0.0, 0.0
20210329130036.47, 121.4, 0.0, 0.0
20210329130037.52, 121.4, 0.0, 0.0
20210329130038.56, 121.4, 0.0, 0.0
20210329130039.61, 121.4, 0.0, 0.0
20210329130040.65, 121.4, 0.0, 0.0
20210329130041.7, 121.4, 0.0, 0.0
20210329130042.74, 121.4, 0.0, 0.0
20210329130043.79, 121.4, 0.0, 0.0
20210329130044.83, 121.4, 0.0, 0.0
20210329130045.88, 121.4, 0.0, 0.0
20210329130046.92, 121.3, 0.0, 0.0
20210329130047.96, 121.3, 0.0, 0.0
20210329130049.0, 121.4, 0.0, 0.0
20210329130050.05, 121.4, 0.0, 0.0
20210329130051.1, 121.4, 0.0, 0.0
20210329130052.14, 121.4, 0.0, 0.0
20210329130053.18, 121.4, 0.0, 0.0
20210329130054.23, 121.3, 0.0, 0.0
20210329130055.32, 121.3, 0.0, 0.0
20210329130056.36, 121.3, 0.0, 0.0
20210329130057.4, 121.3, 0.0, 0.0
20210329130058.45, 121.4, 0.0, 0.0
20210329130059.49, 121.4, 0.0, 0.0
20210329130100.53, 121.4, 0.0, 0.0
20210329130101.58, 121.4, 0.0, 0.0
20210329130102.62, 121.4, 0.0, 0.0
20210329130103.66, 121.4, 0.0, 0.0
20210329130104.71, 121.3, 0.0, 0.0
20210329130105.76, 121.3, 0.0, 0.0
20210329130106.8, 121.3, 0.0, 0.0
20210329130107.85, 121.3, 0.0, 0.0
20210329130108.89, 121.3, 0.0, 0.0
20210329130109.93, 121.3, 0.0, 0.0
20210329130111.01, 121.3, 0.0, 0.0
20210329130112.06, 121.3, 0.0, 0.0
20210329130113.1, 121.4, 0.0, 0.0
20210329130114.14, 121.4, 0.0, 0.0
20210329130115.19, 121.4, 0.0, 0.0
20210329130116.24, 121.4, 0.0, 0.0
20210329130117.28, 121.4, 0.0, 0.0
20210329130118.33, 121.4, 0.0, 0.0
20210329130119.37, 121.4, 0.0, 0.0
20210329130120.42, 121.4, 0.0, 0.0
20210329130121.46, 121.4, 0.0, 0.0
20210329130122.5, 121.4, 0.0, 0.0
20210329130123.55, 121.4, 0.0, 0.0
20210329130124.59, 121.4, 0.0, 0.0
20210329130125.64, 121.4, 0.0, 0.0
20210329130126.68, 121.4, 0.0, 0.0
20210329130127.72, 121.3, 0.0, 0.0
20210329130128.77, 121.3, 0.0, 0.0
20210329130129.81, 121.4, 0.0, 0.0
20210329130130.86, 121.4, 0.0, 0.0
20210329130131.9, 121.3, 0.0, 0.0
20210329130132.95, 121.3, 0.0, 0.0
20210329130133.99, 121.3, 0.0, 0.0
20210329130135.04, 121.3, 0.0, 0.0
20210329130136.07, 121.3, 0.0, 0.0
20210329130137.12, 121.3, 0.0, 0.0
20210329130138.17, 121.3, 0.0, 0.0
20210329130139.21, 121.3, 0.0, 0.0
