20210324110000.43, 121.0, 0.0, 0.0
20210324110001.5, 121.1, 0.0, 0.0
20210324110002.55, 121.1, 0.0, 0.0
20210324110003.69, 121.0, 0.0, 0.0
20210324110004.81, 121.0, 0.0, 0.0
20210324110005.88, 121.0, 0.0, 0.0
20210324110006.95, 121.0, 0.0, 0.0
20210324110008.0, 121.1, 0.0, 0.0
20210324110009.06, 121.1, 0.0, 0.0
20210324110010.15, 121.1, 0.0, 0.0
20210324110011.28, 121.1, 0.0, 0.0
20210324110012.34, 121.0, 0.0, 0.0
20210324110013.41, 121.0, 0.0, 0.0
20210324110014.52, 121.1, 0.0, 0.0
20210324110015.67, 121.1, 0.0, 0.0
20210324110016.81, 121.1, 0.0, 0.0
20210324110017.87, 121.1, 0.0, 0.0
20210324110018.94, 121.1, 0.0, 0.0
20210324110020.0, 121.2, 0.0, 0.0
20210324110021.1, 121.2, 0.0, 0.0
20210324110022.21, 121.2, 0.0, 0.0
20210324110023.32, 121.2, 0.0, 0.0
20210324110024.38, 121.2, 0.0, 0.0
20210324110025.43, 121.2, 0.0, 0.0
20210324110026.51, 121.1, 0.0, 0.0
20210324110027.59, 121.1, 0.0, 0.0
20210324110028.72, 121.1, 0.0, 0.0
20210324110029.77, 121.1, 0.0, 0.0
20210324110030.85, 121.1, 0.0, 0.0
20210324110031.93, 121.1, 0.0, 0.0
20210324110032.98, 121.1, 0.0, 0.0
20210324110034.09, 121.1, 0.0, 0.0
20210324110035.2, 121.0, 0.0, 0.0
20210324110036.39, 121.0, 0.0, 0.0
20210324110037.44, 121.0, 0.0, 0.0
20210324110038.5, 121.1, 0.0, 0.0
20210324110039.62, 121.1, 0.0, 0.0
