20210324100001.09, 121.3, 0.0, 0.0
20210324100002.17, 121.3, 0.0, 0.0
20210324100003.3, 121.3, 0.0, 0.0
20210324100004.45, 121.2, 0.0, 0.0
20210324100005.68, 121.2, 0.0, 0.0
20210324100006.77, 121.2, 0.0, 0.0
20210324100007.83, 121.2, 0.0, 0.0
20210324100008.98, 121.2, 0.0, 0.0
20210324100010.09, 121.2, 0.0, 0.0
20210324100011.23, 121.2, 0.0, 0.0
20210324100012.34, 121.2, 0.0, 0.0
20210324100013.43, 121.2, 0.0, 0.0
20210324100014.53, 121.2, 0.0, 0.0
20210324100015.61, 121.2, 0.0, 0.0
20210324100016.74, 121.2, 0.0, 0.0
20210324100017.79, 121.2, 0.0, 0.0
20210324100018.91, 121.3, 0.0, 0.0
20210324100019.98, 121.3, 0.0, 0.0
20210324100021.12, 121.3, 0.0, 0.0
20210324100022.27, 121.3, 0.0, 0.0
20210324100023.39, 121.3, 0.0, 0.0
20210324100024.45, 121.2, 0.0, 0.0
20210324100025.6, 121.2, 0.0, 0.0
20210324100026.7, 121.2, 0.0, 0.0
20210324100027.8, 121.2, 0.0, 0.0
20210324100028.88, 121.2, 0.0, 0.0
20210324100029.94, 121.2, 0.0, 0.0
20210324100031.05, 121.1, 0.0, 0.0
20210324100032.19, 121.1, 0.0, 0.0
20210324100033.32, 121.1, 0.0, 0.0
20210324100034.44, 121.1, 0.0, 0.0
20210324100035.61, 121.1, 0.0, 0.0
20210324100036.75, 121.2, 0.0, 0.0
20210324100037.8, 121.2, 0.0, 0.0
20210324100038.91, 121.2, 0.0, 0.0
20210324100040.05, 121.2, 0.0, 0.0
20210324100041.13, 121.2, 0.0, 0.0
20210324100042.28, 121.2, 0.0, 0.0
20210324100043.34, 121.3, 0.0, 0.0
20210324100044.5, 121.3, 0.0, 0.0
20210324100045.63, 121.3, 0.0, 0.0
20210324100046.78, 121.3, 0.0, 0.0
20210324100047.84, 121.3, 0.0, 0.0
20210324100048.99, 121.3, 0.0, 0.0
20210324100050.09, 121.3, 0.0, 0.0
20210324100051.22, 121.3, 0.0, 0.0
20210324100052.32, 121.3, 0.0, 0.0
20210324100053.42, 121.3, 0.0, 0.0
20210324100054.55, 121.3, 0.0, 0.0
20210324100055.67, 121.3, 0.0, 0.0
20210324100056.78, 121.3, 0.0, 0.0
20210324100057.84, 121.3, 0.0, 0.0
20210324100058.97, 121.3, 0.0, 0.0
20210324100100.05, 121.3, 0.0, 0.0
20210324100101.12, 121.3, 0.0, 0.0
20210324100102.29, 121.3, 0.0, 0.0
20210324100103.38, 121.2, 0.0, 0.0
20210324100104.47, 121.2, 0.0, 0.0
20210324100105.61, 121.2, 0.0, 0.0
20210324100106.71, 121.2, 0.0, 0.0
20210324100107.8, 121.1, 0.0, 0.0
20210324100108.95, 121.1, 0.0, 0.0
20210324100110.0, 121.1, 0.0, 0.0
20210324100111.14, 121.1, 0.0, 0.0
20210324100112.28, 121.1, 0.0, 0.0
20210324100113.41, 121.1, 0.0, 0.0
20210324100114.56, 121.2, 0.0, 0.0
20210324100115.62, 121.1, 0.0, 0.0
20210324100116.76, 121.1, 0.0, 0.0
20210324100117.83, 121.1, 0.0, 0.0
20210324100118.97, 121.1, 0.0, 0.0
20210324100120.11, 121.1, 0.0, 0.0
20210324100121.23, 121.1, 0.0, 0.0
20210324100122.34, 121.1, 0.0, 0.0
20210324100123.4, 121.1, 0.0, 0.0
20210324100124.55, 121.1, 0.0, 0.0
20210324100125.66, 121.1, 0.0, 0.0
20210324100126.71, 121.1, 0.0, 0.0
20210324100127.81, 121.1, 0.0, 0.0
20210324100128.91, 121.1, 0.0, 0.0
20210324100130.04, 121.2, 0.0, 0.0
20210324100131.11, 121.2, 0.0, 0.0
20210324100132.25, 121.2, 0.0, 0.0
20210324100133.38, 121.2, 0.0, 0.0
20210324100134.52, 121.3, 0.0, 0.0
20210324100135.6, 121.3, 0.0, 0.0
20210324100136.69, 121.3, 0.0, 0.0
20210324100137.79, 121.3, 0.0, 0.0
20210324100138.86, 121.2, 0.0, 0.0
20210324100139.99, 121.2, 0.0, 0.0
20210324100141.12, 121.2, 0.0, 0.0
20210324100142.21, 121.2, 0.0, 0.0
20210324100143.32, 121.2, 0.0, 0.0
20210324100144.48, 121.2, 0.0, 0.0
20210324100145.57, 121.2, 0.0, 0.0
20210324100146.7, 121.1, 0.0, 0.0
20210324100147.79, 121.1, 0.0, 0.0
20210324100148.92, 121.2, 0.0, 0.0
20210324100149.97, 121.2, 0.0, 0.0
20210324100151.08, 121.2, 0.0, 0.0
20210324100152.23, 121.2, 0.0, 0.0
20210324100153.36, 121.2, 0.0, 0.0
20210324100154.53, 121.2, 0.0, 0.0
20210324100155.67, 121.2, 0.0, 0.0
20210324100156.79, 121.2, 0.0, 0.0
20210324100157.88, 121.2, 0.0, 0.0
20210324100159.02, 121.3, 0.0, 0.0
20210324100200.12, 121.3, 0.0, 0.0
20210324100201.17, 121.2, 0.0, 0.0
20210324100202.27, 121.2, 0.0, 0.0
20210324100203.39, 121.2, 0.0, 0.0
20210324100204.54, 121.2, 0.0, 0.0
20210324100205.64, 121.2, 0.0, 0.0
20210324100206.7, 121.2, 0.0, 0.0
20210324100207.79, 121.2, 0.0, 0.0
20210324100208.9, 121.2, 0.0, 0.0
20210324100209.98, 121.2, 0.0, 0.0
20210324100211.1, 121.2, 0.0, 0.0
20210324100212.17, 121.3, 0.0, 0.0
20210324100213.27, 121.2, 0.0, 0.0
20210324100214.38, 121.2, 0.0, 0.0
20210324100215.45, 121.2, 0.0, 0.0
20210324100216.55, 121.2, 0.0, 0.0
20210324100217.65, 121.3, 0.0, 0.0
20210324100218.78, 121.3, 0.0, 0.0
20210324100219.85, 121.3, 0.0, 0.0
20210324100220.98, 121.3, 0.0, 0.0
20210324100222.1, 121.3, 0.0, 0.0
20210324100223.23, 121.3, 0.0, 0.0
20210324100224.33, 121.3, 0.0, 0.0
20210324100225.47, 121.3, 0.0, 0.0
20210324100226.56, 121.2, 0.0, 0.0
