time,voltage,current,power
20210402040000.92, 121.3, 2.5, 236.0
20210402040002.08, 121.3, 2.5, 235.0
20210402040003.15, 121.3, 2.4000000000000004, 238.0
20210402040004.21, 121.3, 2.4000000000000004, 238.0
20210402040005.28, 121.2, 2.4000000000000004, 239.0
20210402040006.34, 121.2, 2.4000000000000004, 239.0
20210402040007.41, 121.2, 2.4000000000000004, 240.0
20210402040008.49, 121.2, 2.4000000000000004, 240.0
20210402040009.55, 121.2, 2.4000000000000004, 239.0
20210402040010.61, 121.2, 2.4000000000000004, 239.0
20210402040011.68, 121.2, 2.4000000000000004, 238.0
20210402040012.75, 121.2, 2.4000000000000004, 238.0
20210402040013.82, 121.2, 2.4000000000000004, 238.0
20210402040014.88, 121.2, 2.4000000000000004, 238.0
20210402040015.93, 121.2, 2.4000000000000004, 238.0
20210402040016.99, 121.2, 2.4000000000000004, 238.0
20210402040018.05, 121.2, 2.5, 236.0
20210402040019.11, 121.2, 2.5, 236.0
20210402040020.17, 121.1, 2.5, 237.0
20210402040021.25, 121.1, 2.5, 237.0
20210402040022.3, 121.2, 2.5, 237.0
20210402040023.38, 121.2, 2.5, 237.0
20210402040024.45, 121.2, 2.5, 238.0
20210402040025.52, 121.2, 2.5, 238.0
20210402040026.57, 121.2, 2.5, 237.0
20210402040027.64, 121.2, 2.5, 237.0
20210402040028.7, 121.2, 2.5, 236.0
20210402040029.77, 121.2, 2.5, 236.0
20210402040030.84, 121.2, 2.5, 239.0
20210402040031.91, 121.2, 2.5, 239.0
20210402040032.96, 121.2, 2.6, 237.0
20210402040034.04, 121.2, 2.6, 237.0
20210402040035.11, 121.2, 2.6, 237.0
20210402040036.17, 121.2, 2.6, 237.0
20210402040037.23, 121.2, 2.6, 236.0
20210402040038.3, 121.2, 2.6, 236.0
20210402040039.37, 121.2, 2.6, 239.0
20210402040040.43, 121.2, 2.6, 239.0
20210402040041.5, 121.2, 2.6, 241.0
20210402040042.57, 121.2, 2.6, 241.0
20210402040043.64, 121.2, 2.6, 238.0
20210402040044.71, 121.2, 2.6, 238.0
20210402040045.78, 121.2, 2.6, 236.0
20210402040046.86, 121.2, 2.6, 236.0
20210402040047.91, 121.2, 2.6, 234.0
20210402040048.99, 121.2, 2.6, 238.0
20210402040050.14, 121.2, 2.6, 238.0
20210402040051.2, 121.2, 2.6, 234.0
20210402040052.25, 121.2, 2.6, 234.0
20210402040053.32, 121.2, 2.6, 239.0
20210402040054.4, 121.2, 2.6, 239.0
20210402040055.45, 121.1, 2.6, 234.0
20210402040056.53, 121.1, 2.6, 234.0
20210402040057.6, 121.1, 2.6, 235.0
20210402040058.67, 121.1, 2.6, 235.0
20210402040059.73, 121.2, 2.6, 235.0
20210402040100.8, 121.2, 2.6, 235.0
20210402040101.86, 121.1, 2.6, 236.0
20210402040102.93, 121.1, 2.6, 236.0
20210402040104.0, 121.1, 2.4000000000000004, 238.0
20210402040105.05, 121.1, 2.4000000000000004, 238.0
20210402040106.12, 121.2, 2.4000000000000004, 237.0
20210402040107.2, 121.2, 2.4000000000000004, 237.0
20210402040108.27, 121.1, 2.4000000000000004, 234.0
20210402040109.34, 121.1, 2.4000000000000004, 234.0
20210402040110.4, 121.1, 2.4000000000000004, 237.0
20210402040111.47, 121.1, 2.4000000000000004, 237.0
20210402040112.54, 121.1, 2.4000000000000004, 232.0
20210402040113.62, 121.1, 2.4000000000000004, 232.0
20210402040114.68, 121.2, 2.4000000000000004, 234.0
20210402040115.74, 121.2, 2.4000000000000004, 234.0
20210402040116.81, 121.2, 2.4000000000000004, 234.0
20210402040117.88, 121.2, 2.4000000000000004, 234.0
20210402040118.94, 121.2, 2.5, 236.0
20210402040120.0, 121.2, 2.5, 236.0
20210402040121.08, 121.2, 2.5, 239.0
20210402040122.15, 121.2, 2.5, 239.0
20210402040123.2, 121.2, 2.5, 235.0
20210402040124.27, 121.2, 2.5, 235.0
20210402040125.32, 121.2, 2.5, 234.0
20210402040126.39, 121.2, 2.5, 234.0
20210402040127.46, 121.2, 2.5, 235.0
20210402040128.55, 121.2, 2.5, 235.0
20210402040129.61, 121.2, 2.5, 237.0
20210402040130.7, 121.2, 2.5, 237.0
20210402040131.75, 121.2, 2.5, 235.0
20210402040132.82, 121.2, 2.5, 235.0
20210402040133.89, 121.2, 2.5, 237.0
20210402040134.95, 121.2, 2.5, 237.0
20210402040136.02, 121.2, 2.5, 240.0
20210402040137.09, 121.2, 2.5, 240.0
20210402040138.15, 121.2, 2.5, 237.0
20210402040139.22, 121.2, 2.5, 237.0
20210402040140.28, 121.2, 2.5, 238.0
20210402040141.46, 121.2, 2.5, 236.0
20210402040142.53, 121.2, 2.5, 236.0
20210402040143.6, 121.1, 2.5, 236.0
20210402040144.68, 121.1, 2.5, 236.0
20210402040145.75, 121.1, 2.5, 237.0
20210402040146.81, 121.1, 2.5, 237.0
20210402040147.88, 121.1, 2.5, 237.0
20210402040148.95, 121.1, 2.5, 237.0
20210402040150.02, 121.1, 2.5, 237.0
20210402040151.1, 121.1, 2.5, 237.0
20210402040152.17, 121.1, 2.5, 233.0
20210402040153.25, 121.1, 2.5, 233.0
20210402040154.3, 121.1, 2.5, 235.0
20210402040155.37, 121.1, 2.5, 235.0
20210402040156.43, 121.1, 2.5, 236.0
20210402040157.51, 121.1, 2.5, 236.0
20210402040158.57, 121.1, 2.5, 234.0
20210402040159.64, 121.1, 2.5, 234.0
20210402040200.7, 121.1, 2.5, 235.0
20210402040201.76, 121.1, 2.5, 235.0
20210402040202.82, 121.1, 2.5, 236.0
20210402040203.89, 121.1, 2.5, 236.0
20210402040204.95, 121.1, 2.6, 236.0
20210402040206.01, 121.1, 2.6, 236.0
20210402040207.08, 121.1, 2.6, 236.0
20210402040208.14, 121.1, 2.6, 236.0
20210402040209.2, 121.1, 2.6, 237.0
20210402040210.27, 121.1, 2.6, 237.0
20210402040211.34, 121.1, 2.6, 236.0
20210402040212.41, 121.1, 2.6, 236.0
20210402040213.47, 121.1, 2.6, 236.0
20210402040214.53, 121.1, 2.6, 236.0
20210402040215.61, 121.1, 2.6, 239.0
20210402040216.68, 121.1, 2.6, 239.0
20210402040217.74, 121.1, 2.6, 237.0
20210402040218.8, 121.1, 2.6, 237.0
20210402040219.88, 121.1, 2.6, 235.0
20210402040220.95, 121.1, 2.6, 235.0
20210402040222.02, 121.1, 2.5, 234.0
20210402040223.08, 121.1, 2.5, 234.0
20210402040224.14, 121.1, 2.5, 234.0
20210402040225.2, 121.1, 2.5, 236.0
20210402040226.36, 121.1, 2.5, 236.0
20210402040227.43, 121.1, 2.5, 237.0
20210402040228.49, 121.1, 2.5, 237.0
20210402040229.54, 121.1, 2.5, 236.0
20210402040230.62, 121.1, 2.5, 236.0
20210402040231.69, 121.0, 2.5, 236.0
20210402040232.77, 121.0, 2.5, 236.0
20210402040233.84, 121.0, 2.5, 237.0
20210402040234.9, 121.0, 2.5, 237.0
20210402040235.98, 121.0, 2.5, 236.0
20210402040237.04, 121.0, 2.5, 236.0
20210402040238.1, 121.0, 2.5, 237.0
20210402040239.16, 121.0, 2.5, 237.0
20210402040240.22, 121.0, 2.5, 237.0
20210402040241.29, 121.0, 2.5, 237.0
20210402040242.36, 121.0, 2.5, 235.0
20210402040243.43, 121.0, 2.5, 235.0
20210402040244.48, 121.0, 2.5, 237.0
20210402040245.55, 121.0, 2.5, 237.0
20210402040246.62, 121.1, 2.5, 237.0
20210402040247.7, 121.1, 2.5, 237.0
20210402040248.77, 121.1, 2.5, 235.0
20210402040249.85, 121.1, 2.5, 235.0
